created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 18:00:12 +0000 2023;1722313081605489097;""#Gempa Mag:2.9", 09-Nov-2023 00:55:42WIB, Lok:3.18LS, 134.05BT (16 km TimurLaut KAIMANA-PAPUABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 17:45:11 +0000 2023;1722309304823550301;""#Gempa Mag:4.8", 09-Nov-2023 00:40:09WIB, Lok:5.49LS, 130.08BT (268 km BaratDaya SERAMBAGIANTIMUR-MALUKU), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 17:28:12 +0000 2023;1722305028097212834;""#Gempa Magnitudo: 5.4", Kedalaman: 10 km, 09 Nov 2023 00:25:05 WIB, Koordinat: 5.40 LS-130.25 BT (256 km BaratDaya SERAMBAGIANTIMUR-MALUKU)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;1;3;in;108543358;1722305028097212834;infoBMKG;https://twitter.com/infoBMKG/status/1722305028097212834",,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 17:28:12 +0000 2023;1722305027287691713;""#Gempa Mag:5.4", 09-Nov-23 00:25:05 WIB, Lok:5.40 LS,130.25 BT (256 km BaratDaya SERAMBAGIANTIMUR-MALUKU), Kedlmn:10 Km,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 17:27:10 +0000 2023;1722304769229017226;""#Gempa Mag:5.6", 09-Nov-2023 00:25:06WIB, Lok:5.39LS, 130.21BT (255 km BaratDaya SERAMBAGIANTIMUR-MALUKU), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 17:24:09 +0000 2023;1722304011905495245;""#Gempa Mag:3.3", 09-Nov-2023 00:20:12WIB, Lok:2.59LU, 96.07BT (35 km BaratLaut SINABANG-ACEH), Kedlmn:11 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 17:22:12 +0000 2023;1722303518684692580;""#Gempa Mag:4.6", 09-Nov-2023 00:19:51WIB, Lok:6.20LS, 129.90BT (251 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 17:13:11 +0000 2023;1722301248131723581;""#Gempa Mag:3.9", 09-Nov-2023 00:08:27WIB, Lok:5.40LS, 130.11BT (258 km BaratDaya SERAMBAGIANTIMUR-MALUKU), Kedlmn:59 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 16:59:10 +0000 2023;1722297722777337912;""#Gempa Mag:4.1", 08-Nov-2023 23:55:23WIB, Lok:6.05LS, 130.02BT (256 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 16:51:10 +0000 2023;1722295707615498350;""#Gempa Mag:4.7", 08-Nov-2023 23:47:55WIB, Lok:6.12LS, 129.95BT (254 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 16:38:10 +0000 2023;1722292437442543699;""#Gempa Mag:4.4", 08-Nov-2023 23:35:13WIB, Lok:6.10LS, 129.98BT (254 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 16:18:10 +0000 2023;1722287404521062889;""#Gempa Mag:3.4", 08-Nov-2023 23:13:10WIB, Lok:8.06LS, 122.60BT (49 km BaratLaut LARANTUKA-NTT), Kedlmn:13 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 16:16:10 +0000 2023;1722286899983987159;""#Gempa Mag:3.8", 08-Nov-2023 23:12:31WIB, Lok:5.65LS, 129.76BT (275 km Tenggara MALUKUTENGAH), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 15:58:10 +0000 2023;1722282371893064063;""#Gempa Mag:3.9", 08-Nov-2023 22:52:48WIB, Lok:5.95LS, 129.71BT (286 km BaratLaut MALUKUTENGGARABRT), Kedlmn:176 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 15:53:10 +0000 2023;1722281112045813884;""#Gempa Mag:4.0", 08-Nov-2023 22:50:32WIB, Lok:6.20LS, 129.89BT (251 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 15:52:11 +0000 2023;1722280865143947431;""#Gempa Mag:2.8", 08-Nov-2023 22:49:45WIB, Lok:2.76LS, 140.27BT (52 km TimurLaut KAB-JAYAPURA-PAPUA), Kedlmn:49 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 15:40:10 +0000 2023;1722277840714949042;""#Gempa Mag:3.6", 08-Nov-2023 22:35:51WIB, Lok:6.15LS, 129.82BT (261 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 15:26:12 +0000 2023;1722274327528088013;""#Gempa Mag:4.5", 08-Nov-2023 22:21:54WIB, Lok:5.97LS, 130.07BT (261 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 15:09:10 +0000 2023;1722270042224488943;""#Gempa Mag:4.2", 08-Nov-2023 22:05:47WIB, Lok:6.23LS, 129.72BT (261 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 15:03:12 +0000 2023;1722268538818457744;""#Gempa Mag:4.6", 08-Nov-2023 21:59:02WIB, Lok:6.14LS, 130.03BT (247 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 14:50:39 +0000 2023;1722265379861582135;""#Gempa Mag:5.1", 08-Nov-23 21:47:38 WIB, Lok:6.00 LS,129.97 BT (264 km BaratLaut TANIMBAR), Kedlmn:10 Km,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 14:50:39 +0000 2023;1722265378867544361;""#Gempa Magnitudo: 5.1", Kedalaman: 10 km, 08 Nov 2023 21:47:38 WIB, Koordinat: 6.00 LS-129.97 BT (264 km BaratLaut TANIMBAR)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;1;4;in;108543358;1722265378867544361;infoBMKG;https://twitter.com/infoBMKG/status/1722265378867544361",,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 14:50:11 +0000 2023;1722265261183774751;""#Gempa Mag:5.2", 08-Nov-2023 21:47:38WIB, Lok:6.00LS, 129.97BT (264 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 14:47:11 +0000 2023;1722264506225827876;""#Gempa Mag:3.6", 08-Nov-2023 21:43:19WIB, Lok:1.79LS, 135.39BT (86 km BaratDaya KEP-YAPEN-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 14:44:10 +0000 2023;1722263750445765029;""#Gempa Mag:4.5", 08-Nov-2023 21:41:10WIB, Lok:6.14LS, 129.87BT (258 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 14:36:10 +0000 2023;1722261737431539911;""#Gempa Mag:4.4", 08-Nov-2023 21:32:53WIB, Lok:6.11LS, 129.91BT (258 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 14:26:10 +0000 2023;1722259218454217083;""#Gempa Mag:4.9", 08-Nov-2023 21:19:01WIB, Lok:6.04LS, 130.04BT (256 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 14:21:10 +0000 2023;1722257958887968952;""#Gempa Mag:4.8", 08-Nov-2023 21:15:19WIB, Lok:6.08LS, 130.06BT (251 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 14:02:10 +0000 2023;1722253179755377082;""#Gempa Mag:4.5", 08-Nov-2023 20:58:34WIB, Lok:6.37LS, 129.78BT (245 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:49:10 +0000 2023;1722249906193306018;""#Gempa Mag:4.9", 08-Nov-2023 20:44:31WIB, Lok:6.13LS, 130.13BT (242 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:44:10 +0000 2023;1722248648820666613;""#Gempa Mag:4.5", 08-Nov-2023 20:39:45WIB, Lok:5.97LS, 130.07BT (261 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:24:39 +0000 2023;1722243737517224265;""#Gempa Mag:5.3", 08-Nov-23 20:21:05 WIB, Lok:6.11 LS,130.20 BT (240 km BaratLaut TANIMBAR), Kedlmn:10 Km,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:24:38 +0000 2023;1722243732760834293;""#Gempa Magnitudo: 5.3", Kedalaman: 10 km, 08 Nov 2023 20:21:05 WIB, Koordinat: 6.11 LS-130.20 BT (240 km BaratLaut TANIMBAR)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;0;12;in;108543358;1722243732760834293;infoBMKG;https://twitter.com/infoBMKG/status/1722243732760834293",,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:24:10 +0000 2023;1722243615517495329;""#Gempa Mag:5.3", 08-Nov-2023 20:21:05WIB, Lok:6.11LS, 130.20BT (240 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:22:33 +0000 2023;1722243210867867749;""#Gempa (UPDATE) Mag:6.8", 08-Nov-23 20:02:07 WIB, Lok:6.13 LS, 129.93 BT (Pusat gempa berada di laut 255km Barat Laut Tanimbar), Kedlmn:10 Km Dirasakan (MMI) III Banda,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:22:22 +0000 2023;1722243161496707181;""#Gempa Dirasakan Magnitudo: 6.8", Kedalaman: 10 km, 08 Nov 2023 20:02:07 WIB," Koordinat: 6.13 LS-129.93 BT (Pusat gempa berada di laut 255km Barat Laut Tanimbar) #BMKG https://t.co/OiHiTwvX8x"";0;0;2;9;in;108543358;1722243161496707181;infoBMKG;https://twitter.com/infoBMKG/status/1722243161496707181",,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:05:24 +0000 2023;1722238891414208531;""#Gempa Mag:6.8", 08-Nov-23 20:02:07 WIB, Lok:6.13 LS,129.93 BT (255 km BaratLaut TANIMBAR), Kedlmn:10 Km,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:05:21 +0000 2023;1722238878952956023;""#Gempa Magnitudo: 6.8", Kedalaman: 10 km, 08 Nov 2023 20:02:07 WIB, Koordinat: 6.13 LS-129.93 BT (255 km BaratLaut TANIMBAR)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;3;17;in;108543358;1722238878952956023;infoBMKG;https://twitter.com/infoBMKG/status/1722238878952956023",,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 13:05:11 +0000 2023;1722238836921798920;""#Gempa Mag:7.0", 08-Nov-2023 20:02:07WIB, Lok:6.13LS, 129.93BT (255 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 12:52:09 +0000 2023;1722235560696394184;""#Gempa Mag:3.5", 08-Nov-2023 19:48:56WIB, Lok:6.19LS, 129.65BT (270 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 12:34:11 +0000 2023;1722231037076660444;""#Gempa Mag:2.1", 08-Nov-2023 19:29:06WIB, Lok:2.43LS, 121.21BT (17 km TimurLaut LUWUTIMUR-SULSEL), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 12:25:09 +0000 2023;1722228765210915286;""#Gempa Mag:2.9", 08-Nov-2023 19:21:56WIB, Lok:7.82LS, 117.48BT (74 km TimurLaut SUMBAWA-NTB), Kedlmn:329 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 12:16:09 +0000 2023;1722226498810294737;""#Gempa Mag:5.3", 08-Nov-2023 19:12:01WIB, Lok:2.67LS, 92.63BT (671 km BaratDaya NIASBARAT-SUMUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 12:07:35 +0000 2023;1722224341650399516;""#Gempa Magnitudo: 5.0", Kedalaman: 10 km, 08 Nov 2023 19:04:32 WIB, Koordinat: 1.56 LS-139.17 BT (56 km TimurLaut SARMI-PAPUA)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;5;12;in;108543358;1722224341650399516;infoBMKG;https://twitter.com/infoBMKG/status/1722224341650399516",,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 12:07:35 +0000 2023;1722224341537141224;""#Gempa Mag:5.0", 08-Nov-23 19:04:32 WIB, Lok:1.56 LS,139.17 BT (56 km TimurLaut SARMI-PAPUA), Kedlmn:10 Km,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 12:07:10 +0000 2023;1722224238042681525;""#Gempa Mag:4.9", 08-Nov-2023 19:04:32WIB, Lok:1.56LS, 139.17BT (100 km BaratLaut SARMI-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 11:45:09 +0000 2023;1722218697857867950;""#Gempa Mag:2.7", 08-Nov-2023 18:41:43WIB, Lok:10.01LS, 119.25BT (29 km BaratDaya WANOKAKA-NTT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 11:42:09 +0000 2023;1722217944112103875;""#Gempa Mag:3.4", 08-Nov-2023 18:37:13WIB, Lok:6.51LS, 129.72BT (239 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 11:34:09 +0000 2023;1722215930498077109;""#Gempa Mag:3.8", 08-Nov-2023 18:31:29WIB, Lok:3.39LU, 96.79BT (51 km BaratLaut KAB-ACEHSELATAN), Kedlmn:28 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 11:22:11 +0000 2023;1722212918111121440;""#Gempa Mag:4.1", 08-Nov-2023 18:18:22WIB, Lok:6.14LS, 129.74BT (267 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 11:16:10 +0000 2023;1722211403363479974;""#Gempa Mag:4.3", 08-Nov-2023 18:11:33WIB, Lok:7.09LS, 116.61BT (149 km TimurLaut LOMBOKUTARA-NTB), Kedlmn:501 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 11:13:10 +0000 2023;1722210646966865934;""#Gempa Mag:3.8", 08-Nov-2023 18:07:34WIB, Lok:6.57LS, 128.98BT (219 km TimurLaut MALUKUBRTDAYA), Kedlmn:269 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 10:49:08 +0000 2023;1722204601049653541;""#Gempa Mag:4.1", 08-Nov-2023 17:45:39WIB, Lok:1.61LS, 139.11BT (95 km BaratLaut SARMI-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 10:47:09 +0000 2023;1722204102254547325;""#Gempa Mag:4.7", 08-Nov-2023 17:43:42WIB, Lok:6.14LS, 129.50BT (285 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 10:38:10 +0000 2023;1722201839729512490;""#Gempa Mag:3.5", 08-Nov-2023 17:31:31WIB, Lok:6.67LS, 129.69BT (230 km BaratLaut MALUKUTENGGARABRT), Kedlmn:718 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 10:23:09 +0000 2023;1722198061131374630;""#Gempa Mag:3.9", 08-Nov-2023 17:18:19WIB, Lok:6.95LS, 129.38BT (221 km TimurLaut MALUKUBRTDAYA), Kedlmn:461 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 09:36:09 +0000 2023;1722186234423095300;""#Gempa Mag:4.3", 08-Nov-2023 16:33:52WIB, Lok:6.43LS, 129.52BT (262 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 08:19:34 +0000 2023;1722166960216273102;""#Gempa (UPDATE) Mag:5.1", 08-Nov-23 14:23:47 WIB, Lok:3.47 LS, 129.71 BT (Pusat gempa berada di laut 85 km Tenggara, Maluku Tengah),,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 07:37:55 +0000 2023;1722156479539789968;""#Gempa (UPDATE) Mag:5.1", 08-Nov-23 14:23:47 WIB, Lok:3.47 LS, 129.71 BT (Pusat gempa berada di laut 85 km Tenggara, Maluku Tengah),,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 07:37:44 +0000 2023;1722156431514952030;""#Gempa Dirasakan Magnitudo: 5.1", Kedalaman: 38 km, 08 Nov 2023 14:23:47 WIB, Koordinat: 3.47 LS-129.71 BT (Pusat gempa berada di laut 85 km Tenggara," Maluku Tengah) #BMKG https://t.co/OiHiTwvX8x"";0;1;0;5;in;108543358;1722156431514952030;infoBMKG;https://twitter.com/infoBMKG/status/1722156431514952030",,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 07:27:14 +0000 2023;1722153791620104691;""#Gempa Mag:5.1", 08-Nov-23 14:23:47 WIB, Lok:3.47 LS,129.71 BT (85 km Tenggara MALUKUTENGAH), Kedlmn:38 Km,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 07:27:12 +0000 2023;1722153784007369052;""#Gempa Magnitudo: 5.1", Kedalaman: 38 km, 08 Nov 2023 14:23:47 WIB, Koordinat: 3.47 LS-129.71 BT (85 km Tenggara MALUKUTENGAH)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;1;0;8;in;108543358;1722153784007369052;infoBMKG;https://twitter.com/infoBMKG/status/1722153784007369052",,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 07:27:10 +0000 2023;1722153773664194932;""#Gempa Mag:5.1", 08-Nov-2023 14:23:47WIB, Lok:3.47LS, 129.71BT (85 km Tenggara MALUKUTENGAH), Kedlmn:38 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 07:01:13 +0000 2023;1722147244810686718;""#Gempa Mag:4.4", 08-Nov-2023 13:57:49WIB, Lok:6.46LS, 129.54BT (258 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 06:42:09 +0000 2023;1722142444249305162;""#Gempa Mag:3.9", 08-Nov-2023 13:39:34WIB, Lok:6.23LS, 129.43BT (280 km TimurLaut MALUKUBRTDAYA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 06:41:09 +0000 2023;1722142195762004000;""#Gempa Mag:3.9", 08-Nov-2023 13:35:59WIB, Lok:6.21LS, 129.51BT (279 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 06:26:09 +0000 2023;1722138419516899796;""#Gempa Mag:4.2", 08-Nov-2023 13:20:31WIB, Lok:6.63LS, 130.31BT (185 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 06:11:19 +0000 2023;1722134687672676824;""#Gempa Mag:5.2", 08-Nov-23 13:06:53 WIB, Lok:6.21 LS,129.89 BT (251 km BaratLaut TANIMBAR), Kedlmn:10 Km,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 06:11:16 +0000 2023;1722134675127435619;""#Gempa Magnitudo: 5.2", Kedalaman: 10 km, 08 Nov 2023 13:06:53 WIB, Koordinat: 6.21 LS-129.89 BT (251 km BaratLaut TANIMBAR)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;0;5;in;108543358;1722134675127435619;infoBMKG;https://twitter.com/infoBMKG/status/1722134675127435619",,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 06:11:09 +0000 2023;1722134643598856312;""#Gempa Mag:5.2", 08-Nov-2023 13:06:53WIB, Lok:6.21LS, 129.89BT (251 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 06:10:09 +0000 2023;1722134393148588414;""#Gempa Mag:4.8", 08-Nov-2023 13:05:08WIB, Lok:6.21LS, 129.84BT (254 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 06:00:10 +0000 2023;1722131879154102758;""#Gempa Mag:4.7", 08-Nov-2023 12:56:39WIB, Lok:6.14LS, 129.89BT (257 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 05:46:09 +0000 2023;1722128354558845098;""#Gempa Mag:5.5", 08-Nov-2023 12:42:41WIB, Lok:6.15LS, 129.81BT (261 km BaratLaut MALUKUTENGGARABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 05:45:50 +0000 2023;1722128274426630332;""#Gempa Magnitudo: 5.6", Kedalaman: 10 km, 08 Nov 2023 12:42:41 WIB, Koordinat: 6.15 LS-129.81 BT (261 km BaratLaut TANIMBAR)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;1;1;8;in;108543358;1722128274426630332;infoBMKG;https://twitter.com/infoBMKG/status/1722128274426630332",,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 05:45:50 +0000 2023;1722128273927496061;""#Gempa Mag:5.6", 08-Nov-23 12:42:41 WIB, Lok:6.15 LS,129.81 BT (261 km BaratLaut TANIMBAR), Kedlmn:10 Km,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 05:36:10 +0000 2023;1722125840648192394;""#Gempa Mag:4.0", 08-Nov-2023 12:32:48WIB, Lok:1.17LS, 134.21BT (36 km Tenggara MANOKWARISEL-PAPUABRT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 05:12:51 +0000 2023;1722119971831234982;""#Gempa (UPDATE) Mag:7.2", 08-Nov-23 11:52:53 WIB, Lok:6.31 LS, 129.77 BT (Pusat gempa berada di laut 251 km Barat Laut Tanimbar), Kedlmn:10 Km Dirasakan (MMI) IV-V Saumlaki,, II Ambon, III Damer," III Kisar #BMKG https://t.co/KMbYcPzaWR"";18;31;179;482;in;108543358;1722119971831234982;infoBMKG;https://twitter.com/infoBMKG/status/1722119971831234982",,,,,,,,,,,,,,,,,,
"Wed Nov 08 05:12:35 +0000 2023;1722119903493447960;""#Gempa Dirasakan Magnitudo: 7.2", Kedalaman: 10 km, 08 Nov 2023 11:52:53 WIB," Koordinat: 6.31 LS-129.77 BT (Pusat gempa berada di laut 251 km Barat Laut Tanimbar) #BMKG https://t.co/OiHiTwvX8x"";0;1;6;13;in;108543358;1722119903493447960;infoBMKG;https://twitter.com/infoBMKG/status/1722119903493447960",,,,,,,,,,,,,,,,,,,,,,,
"Wed Nov 08 04:57:49 +0000 2023;1722116187088445476;""#Gempa Magnitudo: 7.2", Kedalaman: 10 km, 08 Nov 2023 11:52:53 WIB, Koordinat: 6.31 LS-129.77 BT (251 km BaratLaut TANIMBAR)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";3;8;22;59;in;108543358;1722116187088445476;infoBMKG;https://twitter.com/infoBMKG/status/1722116187088445476",,,,,,,,,,,,,,,,,,,,,,
