created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,
"Fri Dec 08 07:37:09 +0000 2023;1733027922901074090;""#Gempa Mag:3.5", 08-Dec-2023 14:31:46WIB, Lok:6.11LU, 126.32BT (237 km BaratLaut MELONGUANE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/24gg3dbttb"";0;0;0;9;in;108543358;1733027922901074090;infoBMKG;https://twitter.com/infoBMKG/status/1733027922901074090",,,,,
"Fri Dec 08 07:22:11 +0000 2023;1733024154822263261;""#Gempa Mag:2.2", 08-Dec-2023 14:19:41WIB, Lok:0.45LS, 119.92BT (9 km Tenggara DONGGALA-SULTENG), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/gRHlSGBlYv"";0;0;0;20;in;108543358;1733024154822263261;infoBMKG;https://twitter.com/infoBMKG/status/1733024154822263261",,,,,
"Fri Dec 08 07:02:09 +0000 2023;1733019113793200186;""#Gempa Mag:3.2", 08-Dec-2023 13:58:47WIB, Lok:2.43LU, 128.55BT (51 km TimurLaut DARUBA-MALUT), Kedlmn:52 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/BaobWshCNo"";0;0;0;9;in;108543358;1733019113793200186;infoBMKG;https://twitter.com/infoBMKG/status/1733019113793200186",,,,,
"Fri Dec 08 06:56:09 +0000 2023;1733017603038396831;""#Gempa Mag:5.3", 08-Dec-2023 13:52:48WIB, Lok:8.69LU, 127.24BT (524 km TimurLaut MELONGUANE-SULUT), Kedlmn:87 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/chbcj7J0FV"";0;0;3;12;in;108543358;1733017603038396831;infoBMKG;https://twitter.com/infoBMKG/status/1733017603038396831",,,,,
"Fri Dec 08 06:45:09 +0000 2023;1733014836181934092;""#Gempa Mag:3.4", 08-Dec-2023 13:42:58WIB, Lok:9.60LS, 114.64BT (110 km BaratDaya KUTASELATAN-BALI), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/EjokKPJ72t"";0;0;9;16;in;108543358;1733014836181934092;infoBMKG;https://twitter.com/infoBMKG/status/1733014836181934092",,,,,
"Fri Dec 08 05:59:09 +0000 2023;1733003258493653099;""#Gempa Mag:3.1", 08-Dec-2023 12:52:44WIB, Lok:6.46LS, 104.93BT (75 km BaratLaut SUMUR-BANTEN), Kedlmn:13 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/5DbUyUhkkA"";0;0;6;15;in;108543358;1733003258493653099;infoBMKG;https://twitter.com/infoBMKG/status/1733003258493653099",,,,,
"Thu Dec 07 15:12:09 +0000 2023;1732780040524620265;""#Gempa Mag:3.2", 07-Dec-2023 22:08:04WIB, Lok:3.87LU, 126.28BT (46 km BaratDaya MELONGUANE-SULUT), Kedlmn:45 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/zDGFMsiQpz"";0;0;1;11;in;108543358;1732780040524620265;infoBMKG;https://twitter.com/infoBMKG/status/1732780040524620265",,,,,
"Thu Dec 07 15:04:09 +0000 2023;1732778024163230037;""#Gempa Mag:3.1", 07-Dec-2023 22:00:08WIB, Lok:1.79LS, 139.04BT (77 km BaratLaut SARMI-PAPUA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/8LenrjyvHD"";0;0;1;15;in;108543358;1732778024163230037;infoBMKG;https://twitter.com/infoBMKG/status/1732778024163230037",,,,,
"Thu Dec 07 14:28:09 +0000 2023;1732768967616262248;""#Gempa (UPDATE) Mag:3.1", 07-Des-23 21:00:02 WIB, Lok:8.73 LS, 115.37 BT (Pusat gempa berada di laut 17 km Timur Laut Kuta Selatan)," Kedlmn:10 Km Dirasakan (MMI) II Nusa Dua #BMKG https://t.co/ahKiWtpa3L"";5;0;8;22;in;108543358;1732768967616262248;infoBMKG;https://twitter.com/infoBMKG/status/1732768967616262248",,,,,,
"Thu Dec 07 14:28:00 +0000 2023;1732768927501963278;""#Gempa Dirasakan Magnitudo: 3.1", Kedalaman: 10 km, 07 Des 2023 21:00:02 WIB," Koordinat: 8.73 LS-115.37 BT (Pusat gempa berada di laut 17 km Timur Laut Kuta Selatan) #BMKG https://t.co/OiHiTwvpiZ"";1;0;3;11;in;108543358;1732768927501963278;infoBMKG;https://twitter.com/infoBMKG/status/1732768927501963278",,,,,,,
"Thu Dec 07 14:16:09 +0000 2023;1732765944525488622;""#Gempa Mag:5.0", 07-Dec-2023 21:10:32WIB, Lok:13.39LU, 128.02BT (1054 km TimurLaut MELONGUANE-SULUT), Kedlmn:50 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/oZuFKFhSGp"";0;1;10;27;in;108543358;1732765944525488622;infoBMKG;https://twitter.com/infoBMKG/status/1732765944525488622",,,,,
"Thu Dec 07 14:03:09 +0000 2023;1732762674503524748;""#Gempa Mag:3.1", 07-Dec-2023 21:00:01WIB, Lok:8.78LS, 115.35BT (13 km TimurLaut KUTASELATAN-BALI), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/s4SJmWJUMy"";5;2;5;34;in;108543358;1732762674503524748;infoBMKG;https://twitter.com/infoBMKG/status/1732762674503524748",,,,,
"Thu Dec 07 13:42:10 +0000 2023;1732757394361651436;""#Gempa Mag:3.3", 07-Dec-2023 20:38:52WIB, Lok:7.49LS, 119.47BT (121 km BaratLaut LABUANBAJO-NTT), Kedlmn:310 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/E5Ysa7vIcu"";0;1;2;12;in;108543358;1732757394361651436;infoBMKG;https://twitter.com/infoBMKG/status/1732757394361651436",,,,,
"Thu Dec 07 13:15:09 +0000 2023;1732750594123997334;""#Gempa Mag:5.9", 07-Dec-2023 20:09:46WIB, Lok:5.77LU, 125.54BT (233 km BaratLaut MELONGUANE-SULUT), Kedlmn:39 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/pvHdINrAK5"";0;1;2;9;in;108543358;1732750594123997334;infoBMKG;https://twitter.com/infoBMKG/status/1732750594123997334",,,,,
"Thu Dec 07 13:13:23 +0000 2023;1732750152669225147;""#Gempa Magnitudo: 5.6", Kedalaman: 12 km, 07 Des 2023 20:09:44 WIB, Koordinat: 5.74 LU-125.50 BT (206 km BaratLaut PULAUKARATUNG-SULUT)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;1;7;in;108543358;1732750152669225147;infoBMKG;https://twitter.com/infoBMKG/status/1732750152669225147",,,,,,
"Thu Dec 07 13:13:23 +0000 2023;1732750151951974754;""#Gempa Mag:5.6", 07-Des-23 20:09:44 WIB, Lok:5.74 LU,125.50 BT (206 km BaratLaut PULAUKARATUNG-SULUT), Kedlmn:12 Km," tdk berpotensi tsunami #BMKG https://t.co/rroZNNFTN7"";0;0;3;13;in;108543358;1732750151951974754;infoBMKG;https://twitter.com/infoBMKG/status/1732750151951974754",,,,,
"Thu Dec 07 12:30:08 +0000 2023;1732739268106215796;""#Gempa Mag:2.6", 07-Dec-2023 19:26:09WIB, Lok:6.90LS, 106.79BT (15 km BaratLaut KOTA-SUKABUMI-JABAR), Kedlmn:28 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/SrdA7dydZ2"";1;5;2;40;in;108543358;1732739268106215796;infoBMKG;https://twitter.com/infoBMKG/status/1732739268106215796",,,,,
"Thu Dec 07 11:07:05 +0000 2023;1732718365050118252;""#Gempa (UPDATE) Mag:2.9", 07-Des-23 17:53:39 WIB, Lok:6.82 LS, 107.10 BT (Pusat gempa berada di darat 4 Km Barat Laut Kabupaten Cianjur), Kedlmn:8 Km Dirasakan (MMI) III Cianjur," III Cugenang #BMKG https://t.co/LUMWHmKfvC"";2;5;48;134;in;108543358;1732718365050118252;infoBMKG;https://twitter.com/infoBMKG/status/1732718365050118252",,,,,
"Thu Dec 07 11:06:57 +0000 2023;1732718334414885103;""#Gempa Dirasakan Magnitudo: 2.9", Kedalaman: 8 km, 07 Des 2023 17:53:39 WIB," Koordinat: 6.82 LS-107.10 BT (Pusat gempa berada di darat 4 Km Barat Laut Kabupaten Cianjur) #BMKG https://t.co/OiHiTwvX8x"";0;0;0;5;in;108543358;1732718334414885103;infoBMKG;https://twitter.com/infoBMKG/status/1732718334414885103",,,,,,,
"Thu Dec 07 10:17:11 +0000 2023;1732705810390929694;""#Gempa (UPDATE) Mag:2.8", 07-Des-23 16:59:56 WIB, Lok:6.85 LS, 107.08 BT (Pusat gempa berada di darat 7 km BaratDaya Kab. Cianjur), Kedlmn:5 Km Dirasakan (MMI) III Cianjur, III Cugenang, III Cipanas," III Pacet #BMKG https://t.co/4iiP5MxxVE"";7;13;74;204;in;108543358;1732705810390929694;infoBMKG;https://twitter.com/infoBMKG/status/1732705810390929694",,,
"Thu Dec 07 10:17:01 +0000 2023;1732705768120762606;""#Gempa Dirasakan Magnitudo: 2.8", Kedalaman: 5 km, 07 Des 2023 16:59:56 WIB," Koordinat: 6.85 LS-107.08 BT (Pusat gempa berada di darat 7 km BaratDaya Kab. Cianjur) #BMKG https://t.co/OiHiTwvX8x"";1;0;1;10;in;108543358;1732705768120762606;infoBMKG;https://twitter.com/infoBMKG/status/1732705768120762606",,,,,,,
"Thu Dec 07 07:01:09 +0000 2023;1732656474198024343;""#Gempa Mag:4.6", 07-Dec-2023 13:56:03WIB, Lok:5.15LU, 127.29BT (144 km TimurLaut MELONGUANE-SULUT), Kedlmn:104 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/ec20eYcQuM"";0;0;1;6;in;108543358;1732656474198024343;infoBMKG;https://twitter.com/infoBMKG/status/1732656474198024343",,,,,
"Thu Dec 07 06:44:10 +0000 2023;1732652200651084120;""#Gempa Mag:5.6", 07-Dec-2023 13:38:44WIB, Lok:9.26LU, 127.10BT (586 km TimurLaut MELONGUANE-SULUT), Kedlmn:101 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/YmGvQmFS3N"";0;0;2;8;in;108543358;1732652200651084120;infoBMKG;https://twitter.com/infoBMKG/status/1732652200651084120",,,,,
"Thu Dec 07 04:51:10 +0000 2023;1732623761860706464;""#Gempa Mag:4.8", 07-Dec-2023 11:45:54WIB, Lok:8.24LU, 126.82BT (471 km TimurLaut MELONGUANE-SULUT), Kedlmn:65 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/Uvx9HB7B83"";0;0;0;3;in;108543358;1732623761860706464;infoBMKG;https://twitter.com/infoBMKG/status/1732623761860706464",,,,,
"Thu Dec 07 02:41:10 +0000 2023;1732591049896603760;""#Gempa Mag:3.3", 07-Dec-2023 09:38:22WIB, Lok:1.19LS, 126.85BT (93 km BaratDaya LABUHA-MALUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/37JQvyBL7o"";0;0;0;6;in;108543358;1732591049896603760;infoBMKG;https://twitter.com/infoBMKG/status/1732591049896603760",,,,,
"Thu Dec 07 02:13:10 +0000 2023;1732583999636471920;""#Gempa Mag:4.9", 07-Dec-2023 09:09:22WIB, Lok:1.17LS, 126.82BT (95 km BaratDaya LABUHA-MALUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/aANF38jQkz"";0;0;1;17;in;108543358;1732583999636471920;infoBMKG;https://twitter.com/infoBMKG/status/1732583999636471920",,,,,
"Thu Dec 07 02:12:56 +0000 2023;1732583942673604832;""#Gempa Mag:5.0", 07-Des-23 09:09:22 WIB, Lok:1.15 LS,126.83 BT (92 km BaratDaya LABUHA-MALUT), Kedlmn:10 Km," tdk berpotensi tsunami #BMKG https://t.co/mc0gK5qgVD"";0;0;3;21;in;108543358;1732583942673604832;infoBMKG;https://twitter.com/infoBMKG/status/1732583942673604832",,,,,
"Thu Dec 07 02:12:53 +0000 2023;1732583931357315462;""#Gempa Magnitudo: 5.0", Kedalaman: 10 km, 07 Des 2023 09:09:22 WIB, Koordinat: 1.15 LS-126.83 BT (92 km BaratDaya LABUHA-MALUT)," Tidak berpotensi tsunami #BMKG https://t.co/OiHiTwvX8x"";0;0;2;8;in;108543358;1732583931357315462;infoBMKG;https://twitter.com/infoBMKG/status/1732583931357315462",,,,,,
"Thu Dec 07 02:06:09 +0000 2023;1732582235411542240;""#Gempa Mag:3.7", 07-Dec-2023 09:02:49WIB, Lok:10.06LS, 119.11BT (42 km BaratDaya WANOKAKA-NTT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/qfvEyojwUx"";0;0;1;6;in;108543358;1732582235411542240;infoBMKG;https://twitter.com/infoBMKG/status/1732582235411542240",,,,,
"Thu Dec 07 01:56:08 +0000 2023;1732579716610347473;""#Gempa Mag:2.4", 07-Dec-2023 08:52:29WIB, Lok:6.85LS, 106.63BT (17 km TimurLaut KAB-SUKABUMI-JABAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/cvsB2NQVKk"";0;0;2;18;in;108543358;1732579716610347473;infoBMKG;https://twitter.com/infoBMKG/status/1732579716610347473",,,,,
"Thu Dec 07 00:23:09 +0000 2023;1732556316110119373;""#Gempa Mag:3.7", 07-Dec-2023 07:20:54WIB, Lok:1.20LU, 128.15BT (39 km BaratDaya HALMAHERATIMUR-MALUT), Kedlmn:13 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/NkIizrsmCF"";0;0;1;10;in;108543358;1732556316110119373;infoBMKG;https://twitter.com/infoBMKG/status/1732556316110119373",,,,,
"Wed Dec 06 23:39:10 +0000 2023;1732545245890662750;""#Gempa Mag:4.7", 07-Dec-2023 06:33:53WIB, Lok:7.92LU, 126.72BT (435 km TimurLaut MELONGUANE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/Mji9qL4aKY"";0;0;0;11;in;108543358;1732545245890662750;infoBMKG;https://twitter.com/infoBMKG/status/1732545245890662750",,,,,
"Wed Dec 06 23:25:10 +0000 2023;1732541724424356165;""#Gempa Mag:3.5", 07-Dec-2023 06:20:24WIB, Lok:8.66LS, 118.40BT (15 km BaratDaya DOMPU-NTB), Kedlmn:105 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/bHZRdqSeYo"";0;0;4;26;in;108543358;1732541724424356165;infoBMKG;https://twitter.com/infoBMKG/status/1732541724424356165",,,,,
"Wed Dec 06 23:19:09 +0000 2023;1732540207235465253;""#Gempa Mag:2.9", 07-Dec-2023 06:12:23WIB, Lok:0.95LU, 118.79BT (172 km TimurLaut BONTANG-KALTIM), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/w9a6epxKxg"";1;0;3;23;in;108543358;1732540207235465253;infoBMKG;https://twitter.com/infoBMKG/status/1732540207235465253",,,,,
"Wed Dec 06 21:46:10 +0000 2023;1732516808371089883;""#Gempa Mag:2.3", 07-Dec-2023 04:43:24WIB, Lok:4.29LS, 121.72BT (29 km Tenggara KOLAKA-SULTRA), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/QrE32Kv1LB"";0;0;4;28;in;108543358;1732516808371089883;infoBMKG;https://twitter.com/infoBMKG/status/1732516808371089883",,,,,
"Wed Dec 06 19:30:10 +0000 2023;1732482581852287267;""#Gempa Mag:4.8", 07-Dec-2023 02:24:31WIB, Lok:8.28LU, 126.97BT (476 km TimurLaut MELONGUANE-SULUT), Kedlmn:70 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/7n3aVRDPof"";0;1;0;7;in;108543358;1732482581852287267;infoBMKG;https://twitter.com/infoBMKG/status/1732482581852287267",,,,,
"Wed Dec 06 19:16:09 +0000 2023;1732479056304816299;""#Gempa Mag:4.8", 07-Dec-2023 02:11:41WIB, Lok:8.84LU, 127.07BT (539 km TimurLaut MELONGUANE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/qN20Ju3Dlc"";0;0;0;11;in;108543358;1732479056304816299;infoBMKG;https://twitter.com/infoBMKG/status/1732479056304816299",,,,,
"Wed Dec 06 18:07:08 +0000 2023;1732461688916767020;""#Gempa Mag:3.3", 07-Dec-2023 01:03:48WIB, Lok:6.73LS, 106.54BT (28 km BaratLaut KAB-SUKABUMI-JABAR), Kedlmn:5 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/92TBnn77KU"";3;8;4;38;in;108543358;1732461688916767020;infoBMKG;https://twitter.com/infoBMKG/status/1732461688916767020",,,,,
"Wed Dec 06 17:32:10 +0000 2023;1732452886410653984;""#Gempa Mag:4.8", 07-Dec-2023 00:25:54WIB, Lok:8.29LU, 126.67BT (476 km BaratLaut MELONGUANE-SULUT), Kedlmn:77 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/v77AwePfZ1"";0;0;2;8;in;108543358;1732452886410653984;infoBMKG;https://twitter.com/infoBMKG/status/1732452886410653984",,,,,
"Wed Dec 06 17:31:10 +0000 2023;1732452635125707079;""#Gempa Mag:4.8", 07-Dec-2023 00:25:54WIB, Lok:8.29LU, 126.67BT (476 km BaratLaut MELONGUANE-SULUT), Kedlmn:77 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/iOrIkh4oEO"";0;0;0;4;in;108543358;1732452635125707079;infoBMKG;https://twitter.com/infoBMKG/status/1732452635125707079",,,,,
"Wed Dec 06 17:30:10 +0000 2023;1732452386088907009;""#Gempa Mag:4.8", 07-Dec-2023 00:25:54WIB, Lok:8.29LU, 126.67BT (476 km BaratLaut MELONGUANE-SULUT), Kedlmn:77 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/ZV3Wq0KjNb"";0;0;1;8;in;108543358;1732452386088907009;infoBMKG;https://twitter.com/infoBMKG/status/1732452386088907009",,,,,
"Wed Dec 06 16:23:11 +0000 2023;1732435528434549159;""#Gempa Mag:2.9", 06-Dec-2023 23:20:12WIB, Lok:0.82LU, 121.26BT (19 km BaratDaya BUOL-SULTENG), Kedlmn:62 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/QRkBjzCAQ1"";1;0;0;9;in;108543358;1732435528434549159;infoBMKG;https://twitter.com/infoBMKG/status/1732435528434549159",,,,,
"Wed Dec 06 15:12:09 +0000 2023;1732417649630396552;""#Gempa Mag:4.4", 06-Dec-2023 22:08:59WIB, Lok:5.62LS, 102.27BT (30 km Tenggara ENGGANO-BENGKULU), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/2F5c9hWNYI"";0;1;5;26;in;108543358;1732417649630396552;infoBMKG;https://twitter.com/infoBMKG/status/1732417649630396552",,,,,
"Wed Dec 06 14:59:09 +0000 2023;1732414380435018176;""#Gempa Mag:3.0", 06-Dec-2023 21:57:34WIB, Lok:2.55LU, 128.23BT (56 km BaratLaut DARUBA-MALUT), Kedlmn:22 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/monL51EObT"";0;0;3;12;in;108543358;1732414380435018176;infoBMKG;https://twitter.com/infoBMKG/status/1732414380435018176",,,,,
"Wed Dec 06 14:57:10 +0000 2023;1732413881027625460;""#Gempa Mag:5.6", 06-Dec-2023 21:52:38WIB, Lok:8.45LU, 126.96BT (495 km TimurLaut MELONGUANE-SULUT), Kedlmn:92 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/ccnDmZnlmr"";0;2;6;16;in;108543358;1732413881027625460;infoBMKG;https://twitter.com/infoBMKG/status/1732413881027625460",,,,,
"Wed Dec 06 14:48:46 +0000 2023;1732411764699255212;""#Gempa (UPDATE) Mag:3.0", 06-Des-23 21:20:06 WIB, Lok:6.76 LS, 106.54 BT (Pusat gempa berada di darat 25 km barat laut Kab. Sukabumi), Kedlmn:5 Km Dirasakan (MMI) II-III Bogor Barat, II-III Cisolok, II-III Bayah," II-III Leuwiliang #BMKG https://t.co/NnkSgDiPN0"";1;1;12;43;in;108543358;1732411764699255212;infoBMKG;https://twitter.com/infoBMKG/status/1732411764699255212",,,
"Wed Dec 06 14:48:34 +0000 2023;1732411716074680793;""#Gempa Dirasakan Magnitudo: 3.0", Kedalaman: 5 km, 06 Des 2023 21:20:06 WIB," Koordinat: 6.76 LS-106.54 BT (Pusat gempa berada di darat 25 km barat laut Kab. Sukabumi) #BMKG https://t.co/OiHiTwvX8x"";0;0;0;7;in;108543358;1732411716074680793;infoBMKG;https://twitter.com/infoBMKG/status/1732411716074680793",,,,,,,
"Wed Dec 06 14:42:10 +0000 2023;1732410105839386663;""#Gempa Mag:3.2", 06-Dec-2023 21:38:58WIB, Lok:3.43LU, 125.34BT (26 km BaratDaya TAHUNA-KEP.SANGIHE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/laX1iHpnCU"";0;1;1;6;in;108543358;1732410105839386663;infoBMKG;https://twitter.com/infoBMKG/status/1732410105839386663",,,,,
"Wed Dec 06 14:31:09 +0000 2023;1732407332443938907;""#Gempa Mag:3.1", 06-Dec-2023 21:27:28WIB, Lok:5.24LS, 102.46BT (24 km TimurLaut ENGGANO-BENGKULU), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/dv3aVcITDp"";0;0;0;9;in;108543358;1732407332443938907;infoBMKG;https://twitter.com/infoBMKG/status/1732407332443938907",,,,,
"Wed Dec 06 14:23:08 +0000 2023;1732405317303177365;""#Gempa Mag:3.0", 06-Dec-2023 21:20:06WIB, Lok:6.74LS, 106.54BT (27 km BaratLaut KAB-SUKABUMI-JABAR), Kedlmn:5 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/lj3OvvTjf4"";1;3;13;50;in;108543358;1732405317303177365;infoBMKG;https://twitter.com/infoBMKG/status/1732405317303177365",,,,,
"Wed Dec 06 13:49:11 +0000 2023;1732396773464011065;""#Gempa (UPDATE) Mag:3.0", 06-Des-23 20:20:02 WIB, Lok:6.77 LS, 106.52 BT (Pusat gempa berada di darat 24 km barat laut Kab. Sukabumi), Kedlmn:5 Km Dirasakan (MMI) II-III Bogor Barat, II-III Cisolok, II-III Bayah," II-III Leuwiliang #BMKG https://t.co/xR9Wty1q7G"";1;10;37;115;in;108543358;1732396773464011065;infoBMKG;https://twitter.com/infoBMKG/status/1732396773464011065",,,
"Wed Dec 06 13:49:03 +0000 2023;1732396738219213203;""#Gempa Dirasakan Magnitudo: 3.0", Kedalaman: 5 km, 06 Des 2023 20:20:02 WIB," Koordinat: 6.77 LS-106.52 BT (Pusat gempa berada di darat 24 km barat laut Kab. Sukabumi) #BMKG https://t.co/OiHiTwvX8x"";0;1;1;8;in;108543358;1732396738219213203;infoBMKG;https://twitter.com/infoBMKG/status/1732396738219213203",,,,,,,
"Wed Dec 06 13:26:09 +0000 2023;1732390976193527923;""#Gempa Mag:3.7", 06-Dec-2023 20:21:12WIB, Lok:3.10LS, 103.62BT (45 km BaratLaut PENUKALABABLMTNGILIR-SUMSEL), Kedlmn:124 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/pHMZfYuksY"";0;1;3;12;in;108543358;1732390976193527923;infoBMKG;https://twitter.com/infoBMKG/status/1732390976193527923",,,,,
"Wed Dec 06 13:22:08 +0000 2023;1732389963621421544;""#Gempa Mag:2.9", 06-Dec-2023 20:20:01WIB, Lok:6.74LS, 106.56BT (27 km TimurLaut KAB-SUKABUMI-JABAR), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/DxvPCP0exJ"";4;1;9;38;in;108543358;1732389963621421544;infoBMKG;https://twitter.com/infoBMKG/status/1732389963621421544",,,,,
"Wed Dec 06 13:07:09 +0000 2023;1732386194946924993;""#Gempa Mag:4.2", 06-Dec-2023 20:01:27WIB, Lok:3.29LU, 127.00BT (86 km Tenggara MELONGUANE-SULUT), Kedlmn:10 Km #BMKG  Disclaimer:Informasi ini mengutamakan kecepatan," sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data https://t.co/6enfd9o1Xf"";0;0;0;6;in;108543358;1732386194946924993;infoBMKG;https://twitter.com/infoBMKG/status/1732386194946924993",,,,,
