mag,depth,rad,prov_enco,lat,lon
0.01589722968613572,0.062453402338390335,0.5961461132300896,0.056775820307627574,-0.013512645233215362,0.7981544818846286
0.01972166016730789,0.6779320682512088,0.04930415041826973,0.04930415041826973,-0.05275544094754861,0.7296397960023692
0.017596455780577423,0.4854194698090324,0.43687752282812914,0.04247420360829034,-0.05394223858252873,0.7539777914808796
0.026379677501518848,0.22611152144159014,0.5426676514598163,0.1582780650091131,-0.05193027942441853,0.7911642135241239
0.023521364380017933,0.06918048347064099,0.4289189975179741,0.04150829008238459,-0.01978561827260332,0.8992079241513914
0.023784451355521364,0.06098577270646503,0.5000833361930133,0.06098577270646503,-0.016771087494277883,0.8611800963879928
0.030295417607778496,0.10098472535926165,0.06732315023950777,0.18513866315864635,-0.06959530656009115,0.9722304433962916
0.026665612279752723,0.669740959584487,0.08061696735739195,0.04961044145070274,-0.0534552506631322,0.7341105073667737
0.01539111277708283,0.6720785912659503,0.3796474485013765,0.06156445110833132,-0.0005643408018263705,0.6325747351381042
0.016322443014067867,0.6937038280978843,0.34685191404894217,0.0612091613027545,-0.00040806107535169665,0.6280570026006801
0.02684465423163607,0.4514782757138794,0.44537721793396207,0.09151586669875933,0.010127755914662698,0.7672080158245991
0.0173971457653148,0.6710327652335709,0.05591939710279757,0.04970613075804229,-0.053061294584210134,0.7355264698921307
0.0251354805912305,0.07616812300372879,0.17518668290857622,0.022850436901118636,-0.025516321206249144,0.9806645836730081
0.026793850617722013,0.08643177618620004,0.12964766427930005,0.24200897332136012,-0.06905898917277384,0.9548118315289519
0.022561814818927464,0.6392514198696114,0.24441966053838085,0.1817479527080268,-0.05314560824014025,0.7037406072270458
0.01839453768363162,0.4713600281430602,0.5230946653782741,0.06897951631361857,-0.0014370732565337201,0.7064652129119768
0.02254343748305042,0.08051227672518006,0.32204910690072025,0.06440982138014406,-0.06674467740517427,0.9384510975086989
